user_id,item_id,recommend,sentiment_analysis,posted
Quintosprime,230410.0,True,2.0,2014-10-09
76561198116795860,265630.0,True,0.0,2014-12-26
qwazyoxyphi,346110.0,True,2.0,2015-02-24
qwazyoxyphi,203140.0,False,0.0,2015-09-21
Qwazil,372000.0,True,0.0,2015-08-30
76561198062813897,359050.0,True,1.0,2013-10-29
rattlesn,377160.0,True,1.0,2013-08-07
rattlesn,271590.0,True,1.0,2013-07-02
rattlesn,35450.0,True,1.0,2023-02-14
rattlesn,72850.0,True,2.0,2014-09-29
rattlesn,730.0,True,1.0,2014-08-02
rattlesn,300.0,True,1.0,2014-09-29
76561198067960387,236850.0,True,0.0,2015-07-14
KarismaC,730.0,True,2.0,2014-12-19
oailuc,440.0,True,0.0,2014-11-17
p100pCeM,730.0,True,1.0,2014-06-14
p100pCeM,440.0,True,0.0,2015-06-25
p100pCeM,214970.0,False,1.0,2014-07-19
76561198065019410,207230.0,True,1.0,2014-12-25
76561198065019410,207230.0,True,1.0,2023-07-08
ACE-Name,224540.0,True,0.0,2023-07-16
mysquadisthefinest,252490.0,True,0.0,2023-04-03
mysquadisthefinest,9480.0,False,2.0,2023-01-10
mysquadisthefinest,440.0,True,2.0,2015-12-04
76561198102675608,35140.0,True,2.0,2015-05-30
76561198102675608,570.0,True,2.0,2014-02-22
thelordoftheflies,400.0,True,2.0,2013-12-21
76561198093839799,70000.0,True,2.0,2013-03-19
76561198093839799,24240.0,True,2.0,2011-12-09
76561198093839799,432020.0,True,1.0,2015-03-26
76561198093839799,440.0,False,0.0,2015-04-09
76561198093839799,730.0,True,1.0,2011-12-27
76561198093839799,208090.0,False,0.0,2023-08-13
76561198093839799,259080.0,True,2.0,2015-10-31
eyyrabb1t,730.0,True,2.0,2015-01-20
76561198100811093,211820.0,True,2.0,2015-02-23
76561198100811093,239030.0,True,2.0,2015-02-23
76561198100811093,213670.0,True,2.0,2013-12-26
76561198100811093,242920.0,True,1.0,2015-01-11
manofuncle,274190.0,True,0.0,2015-01-11
arcuezon,400.0,True,2.0,2015-01-11
76561198063919816,391540.0,True,2.0,2023-04-26
76561198083488994,228440.0,True,2.0,2015-09-18
76561198083488994,1250.0,True,0.0,2013-12-22
pippipcheeriommmbangersandmash,4500.0,True,1.0,2023-05-31
pippipcheeriommmbangersandmash,302830.0,False,2.0,2015-07-29
pippipcheeriommmbangersandmash,301520.0,True,0.0,2023-07-29
pippipcheeriommmbangersandmash,274190.0,True,2.0,2015-12-27
pippipcheeriommmbangersandmash,270210.0,True,2.0,2015-12-07
pippipcheeriommmbangersandmash,304930.0,True,2.0,2014-02-08
Radar_CS,440.0,True,2.0,2013-12-28
76561198057631298,211820.0,True,2.0,2023-01-01
DeathMage11,730.0,True,2.0,2014-09-28
DeathMage11,218230.0,False,2.0,2014-12-23
DeathMage11,400.0,True,0.0,2015-01-01
DeathMage11,200210.0,True,2.0,2014-12-27
DatIndianGamer,227300.0,True,1.0,2015-12-29
radicalrainjunior,322170.0,True,2.0,2013-12-31
76561198079480947,440.0,True,1.0,2015-10-09
radvilasv,730.0,True,1.0,2015-08-14
76561198054162412,234310.0,True,2.0,2014-03-23
76561198054162412,206210.0,True,1.0,2015-04-09
76561198054162412,226700.0,True,2.0,2015-03-06
76561198054162412,252490.0,True,2.0,2014-08-05
76561198054162412,238300.0,True,1.0,2023-07-23
76561198054162412,8870.0,False,2.0,2015-12-23
76561198054162412,48700.0,True,2.0,2014-08-05
76561198054162412,51100.0,True,1.0,2015-01-12
76561198054162412,38830.0,False,2.0,2014-01-04
76561198054162412,113400.0,False,2.0,2023-01-19
rsm_garlskg,424280.0,True,1.0,2014-04-19
rsm_garlskg,312990.0,True,1.0,2015-12-28
Rafax93,1840.0,True,1.0,2014-04-11
Rafax93,289650.0,True,0.0,2023-07-04
76561198078840415,730.0,True,1.0,2015-11-21
76561198078840415,570.0,True,2.0,2015-01-07
76561198078840415,326460.0,True,2.0,2014-10-19
76561198093768306,263740.0,True,2.0,2013-12-06
76561198093768306,349580.0,False,0.0,2015-09-21
76561198093768306,44350.0,False,0.0,2015-02-02
76561198093768306,322300.0,False,0.0,2014-01-23
76561198093768306,330830.0,False,0.0,2015-04-26
76561198093768306,419460.0,False,2.0,2023-09-02
KinGRaFiki,379720.0,True,1.0,2023-07-08
rafimann,730.0,True,2.0,2015-06-08
76561198087511576,435880.0,False,0.0,2015-01-15
76561198087511576,435870.0,True,1.0,2015-01-15
76561198087511576,261820.0,True,0.0,2023-04-01
76561198038526499,217060.0,False,0.0,2023-03-13
76561198038526499,248860.0,True,2.0,2013-06-15
76561198072717444,1250.0,True,1.0,2014-11-16
76561198087459627,570.0,True,2.0,2015-07-08
76561198087459627,4000.0,True,2.0,2015-09-15
76561198071167700,237990.0,True,2.0,2023-05-13
kingGaelic,419070.0,True,0.0,2014-04-22
76561198092493461,230410.0,True,1.0,2015-08-06
ThePhoenixInside,349040.0,True,0.0,2014-10-01
ThePhoenixInside,570.0,True,2.0,2014-12-29
RaikoSurik,365590.0,False,0.0,2015-03-05
RaikoSurik,230410.0,True,2.0,2023-08-25
RaikoSurik,109600.0,True,2.0,2023-05-13
Smithies,24010.0,False,0.0,2014-12-24
Smithies,440.0,False,0.0,2023-04-12
Smithies,264710.0,True,1.0,2023-03-25
Smithies,48700.0,True,2.0,2014-09-29
Smithies,8930.0,True,1.0,2015-01-12
Smithies,255710.0,True,2.0,2014-02-11
Smithies,227940.0,False,2.0,2013-12-18
Smithies,236390.0,False,1.0,2023-06-28
Smithies,730.0,False,0.0,2014-10-09
Light_Dark,1250.0,True,2.0,2014-02-14
Light_Dark,239800.0,True,2.0,2015-12-14
Light_Dark,374301.0,True,2.0,2014-12-09
Light_Dark,450660.0,True,1.0,2023-02-19
Light_Dark,223710.0,True,2.0,2023-08-14
Light_Dark,385800.0,True,2.0,2023-04-06
Light_Dark,204340.0,False,0.0,2014-03-05
76561198049341924,440.0,True,2.0,2013-12-12
76561198054183421,391730.0,True,2.0,2015-09-30
76561198054183421,570.0,True,2.0,2023-07-11
76561198054183421,213210.0,True,1.0,2023-04-02
76561198054183421,220.0,True,1.0,2023-03-24
76561198147922014,346110.0,False,0.0,2023-03-24
RAINZFOXX,70.0,True,2.0,2015-09-12
RAINZFOXX,202750.0,True,2.0,2015-07-18
RAINZFOXX,6910.0,True,2.0,2015-03-07
RAINZFOXX,108710.0,True,2.0,2014-09-17
RAINZFOXX,39140.0,True,2.0,2012-02-29
RAINZFOXX,201810.0,True,1.0,2013-09-27
RaiseEm,375510.0,True,2.0,2013-08-06
RaiseEm,440.0,True,1.0,2023-06-23
RaiseEm,105600.0,True,1.0,2023-06-23
RaiseEm,239450.0,True,2.0,2023-01-18
76561198051219614,730.0,True,2.0,2015-10-15
76561198037485673,218620.0,True,2.0,2015-09-14
76561198052022995,224260.0,True,0.0,2014-05-22
76561198052022995,48700.0,True,1.0,2023-01-22
76561198054462836,730.0,True,2.0,2015-05-31
76561198054462836,209160.0,False,0.0,2023-01-18
76561198024434796,291480.0,False,0.0,2015-05-15
76561198146811682,304050.0,True,1.0,2023-02-08
76561198059818761,22370.0,True,1.0,2014-01-06
76561198059818761,72850.0,True,2.0,2014-08-31
76561198065984534,730.0,True,2.0,2013-12-27
RanbowJankins,238960.0,True,2.0,2014-08-31
RanbowJankins,297020.0,True,0.0,2014-01-01
RanbowJankins,251870.0,False,2.0,2015-09-05
RanbowJankins,107100.0,True,2.0,2015-10-21
RanbowJankins,72850.0,True,2.0,2013-01-23
RanbowJankins,58200.0,True,2.0,2014-08-30
RanbowJankins,63710.0,True,2.0,2014-09-18
jokerguy350,49520.0,True,2.0,2014-06-29
jokerguy350,219740.0,True,2.0,2014-06-21
jokerguy350,239220.0,False,2.0,2013-12-31
jokerguy350,293540.0,False,2.0,2014-06-24
jokerguy350,8850.0,True,2.0,2014-01-12
jokerguy350,7670.0,True,2.0,2014-08-30
76561198056753419,42680.0,True,2.0,2014-07-06
therandomfox,220660.0,False,0.0,2015-07-26
76561198045516933,113200.0,True,2.0,2015-11-21
76561198045516933,242920.0,True,2.0,2014-01-13
76561198045516933,48240.0,True,2.0,2023-04-12
76561198045516933,221380.0,True,2.0,2013-12-02
76561198045516933,105450.0,True,2.0,2014-12-14
76561198067170568,322110.0,True,2.0,2014-09-24
76561198055317606,440.0,True,2.0,2012-07-15
RangaJesus,359550.0,True,1.0,2011-12-27
76561198046314521,319630.0,True,1.0,2011-07-04
76561198093448979,233720.0,False,0.0,2011-07-04
Ranneko,292240.0,True,2.0,2014-08-31
Ranneko,319550.0,True,2.0,2014-08-31
Ranneko,209370.0,True,0.0,2014-08-31
Ranneko,92800.0,True,2.0,2014-09-10
Ranneko,72850.0,True,2.0,2014-08-31
Ranneko,15520.0,True,2.0,2014-08-31
Ranneko,31410.0,True,2.0,2012-02-03
Ranneko,2300.0,True,2.0,2014-12-20
Ranneko,33680.0,True,2.0,2014-03-08
speddoman,344760.0,True,2.0,2014-03-08
speddoman,390670.0,False,2.0,2014-03-08
speddoman,440.0,True,2.0,2014-03-08
76561198028115830,327410.0,True,0.0,2014-03-08
76561198028115830,252630.0,True,2.0,2015-04-27
76561198091526444,550.0,True,1.0,2015-02-10
UndertaleRaptor,211820.0,True,2.0,2023-01-12
UndertaleRaptor,301520.0,True,1.0,2015-10-20
76561198167480162,304930.0,True,1.0,2014-01-23
Resistian,388080.0,True,2.0,2023-07-03
76561198091932812,440.0,True,2.0,2015-03-16
76561198091932812,253690.0,True,2.0,2012-07-12
76561198042669510,221100.0,True,0.0,2011-12-27
FenIsLove,274170.0,True,1.0,2011-12-02
76561198002610796,50130.0,True,2.0,2011-07-04
76561198002610796,224260.0,True,0.0,2011-02-15
76561198002610796,226700.0,False,2.0,2010-11-22
76561198068496423,4000.0,True,2.0,2010-11-22
LegendaryRaven,265610.0,True,2.0,2015-05-15
LegendaryRaven,440.0,True,2.0,2015-11-15
LegendaryRaven,11610.0,True,2.0,2023-01-03
76561198168795188,570.0,True,2.0,2014-11-09
76561198168795188,304050.0,True,2.0,2014-08-21
63718432421321321312,730.0,True,2.0,2014-02-27
63718432421321321312,333930.0,True,2.0,2023-08-08
63718432421321321312,218230.0,True,0.0,2023-01-01
63718432421321321312,275700.0,False,1.0,2014-12-20
ravichop89,105600.0,True,2.0,2015-07-23
ravichop89,359550.0,True,2.0,2015-01-01
ravichop89,730.0,False,0.0,2015-01-23
MrRavige,320300.0,True,2.0,2014-12-19
MrRavige,301520.0,False,0.0,2015-03-11
MrRavige,4000.0,True,0.0,2013-12-04
76561198077110027,620.0,True,2.0,2013-12-17
blinkarg,224820.0,True,0.0,2013-06-24
blinkarg,221640.0,True,1.0,2014-01-11
blinkarg,440.0,True,2.0,2014-05-25
76561198042259281,200210.0,True,2.0,2013-06-18
76561198042259281,264710.0,True,0.0,2014-06-12
76561198087493270,417860.0,True,2.0,2015-11-19
76561198107272363,102500.0,True,2.0,2015-11-15
bazzatazza,218230.0,True,2.0,2015-07-25
bazzatazza,344760.0,True,2.0,2015-06-25
bazzatazza,40950.0,True,2.0,2014-12-11
bazzatazza,223710.0,True,0.0,2015-06-22
5678LetMeCyaBootyShake,391540.0,True,2.0,2015-09-08
5678LetMeCyaBootyShake,304930.0,False,2.0,2023-05-28
5678LetMeCyaBootyShake,113400.0,False,0.0,2023-04-16
76561198042225412,295110.0,False,0.0,2015-05-01
76561198042225412,242760.0,True,2.0,2014-07-10
76561198042225412,233450.0,True,2.0,2015-08-25
76561198042225412,730.0,True,2.0,2014-07-09
76561198035531441,235800.0,True,2.0,2014-01-29
76561198059357757,200210.0,True,2.0,2014-01-29
76561198059357757,222880.0,True,2.0,2013-05-11
76561198059357757,304930.0,True,2.0,2014-03-04
76561198059357757,570.0,True,2.0,2023-04-10
76561198097432153,4000.0,True,2.0,2015-11-27
76561198070282717,244850.0,True,1.0,2014-12-03
76561198070282717,4000.0,True,2.0,2013-05-30
76561198070282717,221100.0,True,2.0,2015-04-18
76561198070282717,211820.0,True,2.0,2014-02-20
76561198070282717,346110.0,True,2.0,2013-06-28
76561198070282717,220200.0,True,0.0,2015-11-22
razormate1,730.0,True,2.0,2023-07-20
styletypes,35700.0,True,2.0,2014-12-26
styletypes,252490.0,True,1.0,2023-01-26
styletypes,400.0,True,0.0,2014-12-30
styletypes,620.0,True,0.0,2014-09-25
Reagan3211,570.0,True,1.0,2014-07-19
Reagan3211,35450.0,True,2.0,2014-12-29
Reagan3211,432020.0,True,2.0,2014-07-18
Reagan3211,222750.0,True,2.0,2015-10-28
Reagan3211,218230.0,True,2.0,2014-08-02
realize2,730.0,True,1.0,2014-05-30
realize2,42680.0,True,0.0,2015-05-05
realize2,402890.0,False,1.0,2015-05-03
realize2,236390.0,True,1.0,2014-06-29
realize2,395520.0,True,2.0,2013-12-18
realreepz,440.0,True,0.0,2013-12-05
Reaper_of_the_winds,274520.0,True,0.0,2015-06-13
Reaper_of_the_winds,8930.0,True,2.0,2014-10-09
reaping_rob,204880.0,True,2.0,2015-06-13
reaping_rob,381210.0,True,0.0,2014-03-10
ReAvenger,208650.0,True,2.0,2014-05-11
Rebizle,570.0,True,2.0,2014-03-24
Rebizle,8980.0,True,1.0,2014-03-24
Sneakyscopez,4000.0,True,2.0,2014-11-03
StuffsAndStuffs,105600.0,True,2.0,2014-01-16
76561198063648921,232090.0,False,2.0,2023-06-28
76561198063648921,394690.0,True,2.0,2015-11-27
76561198063648921,389220.0,True,2.0,2013-11-28
76561198063648921,4000.0,False,1.0,2015-12-20
76561198063648921,218620.0,True,2.0,2015-09-28
76561198063648921,265550.0,False,0.0,2015-12-27
OfficialTonyAbbott,107410.0,True,2.0,2015-12-27
76561198032746726,369200.0,True,2.0,2015-12-27
76561198032746726,261760.0,True,2.0,2013-12-19
76561198032746726,39210.0,False,2.0,2023-03-21
76561198032746726,213670.0,True,2.0,2015-01-27
76561198032746726,105400.0,False,0.0,2014-06-20
awwwwwwwm8,440.0,False,1.0,2023-06-29
awwwwwwwm8,231430.0,True,2.0,2015-06-29
orcypants,440.0,True,2.0,2012-07-19
homeboy61911,570.0,True,2.0,2011-12-27
homeboy61911,230410.0,True,2.0,2013-07-28
cryingwolfie,337000.0,False,0.0,2014-12-09
cryingwolfie,235800.0,True,2.0,2023-04-14
cryingwolfie,242760.0,True,2.0,2023-04-08
76561198089754310,220780.0,True,2.0,2023-02-10
redial123,359320.0,False,1.0,2015-06-01
RedLizardHD,418070.0,True,2.0,2023-04-23
Superdraco3314,8190.0,True,2.0,2023-04-14
Superdraco3314,301520.0,False,0.0,2015-04-18
Sir_Beansalot,35450.0,True,1.0,2015-12-15
76561198046687070,244850.0,True,2.0,2014-03-20
76561198046687070,105600.0,True,2.0,2015-11-12
76561198092306325,252490.0,True,2.0,2014-03-06
76561197999483873,381560.0,False,0.0,2013-11-27
76561197999483873,406080.0,False,0.0,2015-11-07
76561197999483873,9730.0,False,1.0,2014-06-27
76561197999483873,232790.0,True,1.0,2014-01-22
76561197999483873,293760.0,False,2.0,2013-12-29
76561197999483873,218230.0,False,2.0,2014-11-14
76561197999483873,261760.0,True,0.0,2023-08-23
76561197999483873,218820.0,False,0.0,2014-08-06
76561197999483873,271290.0,True,0.0,2014-08-10
redworld,230070.0,True,2.0,2014-02-28
redworld,203770.0,True,1.0,2015-06-17
redworld,264140.0,True,2.0,2015-11-10
redworld,228280.0,False,2.0,2015-06-20
redworld,48700.0,True,2.0,2015-05-19
redworld,200510.0,True,2.0,2014-07-01
redworld,50300.0,True,0.0,2014-11-04
KUYCAT,1840.0,True,1.0,2014-09-19
KUYCAT,31280.0,True,1.0,2014-06-26
KUYCAT,291480.0,True,1.0,2015-08-10
KUYCAT,209000.0,True,1.0,2015-10-06
KUYCAT,304930.0,True,2.0,2015-06-11
1892322575,570.0,True,2.0,2014-04-02
StealthChocy,221100.0,False,1.0,2015-06-19
StealthChocy,370100.0,False,2.0,2015-02-03
StealthChocy,291480.0,False,0.0,2014-11-28
elevade,4000.0,True,2.0,2014-04-01
tastecommander,211420.0,True,0.0,2014-02-22
76561198069541689,570.0,True,1.0,2023-06-23
76561198069541689,440.0,True,2.0,2014-08-25
76561198045852299,22380.0,True,2.0,2013-12-23
76561198045852299,38410.0,True,0.0,2013-12-23
ThatTTMRGuy,367340.0,False,1.0,2013-03-21
ThatTTMRGuy,1840.0,True,2.0,2013-02-23
ThatTTMRGuy,383870.0,False,2.0,2012-09-19
76561198115742440,270880.0,True,2.0,2015-12-20
76561198115742440,730.0,True,1.0,2015-10-10
ArendThomas,252490.0,True,1.0,2015-09-05
HuEPositivo,107410.0,True,1.0,2015-10-14
HuEPositivo,251570.0,True,1.0,2014-10-31
HuEPositivo,221100.0,True,1.0,2014-10-29
HuEPositivo,230410.0,True,1.0,2014-05-22
ReiBulow,200260.0,True,1.0,2015-10-31
ReiBulow,35140.0,True,1.0,2014-09-10
stonepac,203160.0,True,2.0,2015-11-26
stonepac,220.0,True,2.0,2013-12-30
ILikeMintIceCream,348090.0,True,0.0,2015-07-28
ILikeMintIceCream,218620.0,True,1.0,2012-12-21
ILikeMintIceCream,384020.0,True,1.0,2015-09-28
ILikeMintIceCream,24240.0,False,0.0,2015-12-15
rekkler,105600.0,True,2.0,2023-05-24
rekkler,49520.0,True,2.0,2014-01-07
rekkler,219150.0,True,2.0,2023-02-16
rekkler,10.0,True,0.0,2023-03-07
rekkler,730.0,True,2.0,2015-11-18
Feurum,263060.0,True,1.0,2015-06-05
pizzR,730.0,True,2.0,2023-05-27
76561198056984812,4000.0,True,1.0,2023-04-06
76561198056984812,550.0,True,1.0,2014-08-13
76561198056984812,620.0,True,1.0,2023-02-20
76561198056984812,440.0,True,1.0,2014-04-12
TheLivingOrange,385800.0,True,2.0,2014-04-12
TheLivingOrange,204030.0,True,1.0,2015-02-13
TheLivingOrange,208580.0,True,2.0,2023-07-08
76561198066536188,244870.0,True,2.0,2015-03-07
76561198066536188,361550.0,True,2.0,2015-02-22
76561198092847310,203160.0,True,2.0,2015-08-28
76561197960324928,346110.0,False,2.0,2015-02-23
76561197960324928,344760.0,False,2.0,2013-03-30
76561197960324928,379720.0,True,2.0,2015-11-19
Remo191,395180.0,True,2.0,2015-07-27
Remo191,241560.0,True,2.0,2014-08-10
Remo191,332350.0,True,2.0,2014-06-23
Remo191,275850.0,False,0.0,2023-08-20
renegade_sock,321960.0,False,0.0,2014-06-29
76561198051761603,570.0,True,2.0,2015-12-02
76561198065899297,404410.0,False,2.0,2014-01-18
76561198065899297,365900.0,False,0.0,2014-01-09
76561198065899297,4000.0,True,2.0,2013-12-20
76561198065899297,224260.0,True,2.0,2023-07-04
12345678910a,730.0,True,2.0,2013-12-20
76561198057283425,205350.0,False,1.0,2013-12-29
76561198057283425,50300.0,True,2.0,2014-01-24
76561198057283425,241930.0,True,2.0,2015-08-22
76561198115281134,218620.0,True,1.0,2015-01-23
76561198115281134,291480.0,True,2.0,2023-06-01
76561198115281134,440.0,True,2.0,2023-06-08
76561198068492230,570.0,True,0.0,2023-06-01
76561198068492230,304050.0,True,2.0,2023-07-12
epic_taco,431500.0,False,0.0,2015-08-13
epic_taco,378370.0,True,2.0,2015-04-09
epic_taco,570.0,True,2.0,2023-08-28
epic_taco,244590.0,True,0.0,2015-09-29
epic_taco,248570.0,True,2.0,2014-05-03
epic_taco,105600.0,True,2.0,2015-11-10
epic_taco,270450.0,True,2.0,2015-06-05
epic_taco,218620.0,True,2.0,2014-07-11
Limeismycolorofcourse,391540.0,True,1.0,2014-04-08
Limeismycolorofcourse,440.0,True,1.0,2014-03-01
Limeismycolorofcourse,242680.0,True,1.0,2015-04-12
Limeismycolorofcourse,238460.0,True,2.0,2015-01-23
76561198071338557,218620.0,False,1.0,2014-12-19
76561198071338557,237930.0,True,2.0,2023-07-10
76561198071338557,49520.0,True,2.0,2014-07-25
76561198094359049,730.0,True,2.0,2014-03-06
76561198094359049,220200.0,True,2.0,2023-07-18
76561198094359049,99900.0,True,2.0,2015-08-01
Retchhed,423880.0,True,2.0,2023-04-14
Retchhed,270550.0,True,2.0,2015-12-15
Retchhed,227940.0,True,2.0,2023-03-06
Vrezerch,359550.0,True,2.0,2023-02-06
za3n,730.0,True,0.0,2015-10-03
ruanvg001,730.0,True,1.0,2015-08-25
ruanvg001,230410.0,True,2.0,2023-04-14
ruanvg001,218620.0,True,2.0,2023-03-23
ruanvg001,250400.0,True,2.0,2015-11-21
ruanvg001,209650.0,True,2.0,2015-10-06
ruanvg001,202970.0,True,2.0,2015-10-04
ruanvg001,49520.0,True,2.0,2014-09-26
76561198045900106,289760.0,True,2.0,2015-10-17
76561198045900106,448510.0,True,0.0,2014-12-24
76561198045900106,396900.0,True,1.0,2014-08-25
76561198045900106,236090.0,True,2.0,2023-07-29
76561198027488037,463490.0,True,1.0,2013-08-24
76561198027488037,294100.0,True,2.0,2013-08-09
76561198027488037,264710.0,True,1.0,2023-04-03
76561198027488037,322330.0,True,0.0,2023-01-04
76561198027488037,105600.0,True,0.0,2015-08-10
76561197990782367,236150.0,False,2.0,2023-01-14
76561197990782367,108800.0,True,2.0,2023-05-31
76561198008068264,208650.0,True,2.0,2014-02-27
76561198008068264,292030.0,True,2.0,2014-02-11
76561198008068264,236430.0,True,0.0,2015-05-20
76561198008068264,289650.0,True,2.0,2015-01-06
76561198008068264,206440.0,True,1.0,2014-12-06
76561198008068264,232090.0,False,0.0,2014-05-10
76561198008068264,261760.0,True,2.0,2013-12-02
76561198008068264,307780.0,True,2.0,2023-08-27
76561198008068264,8870.0,True,2.0,2023-08-27
iclickcircles,345350.0,False,1.0,2023-02-03
iclickcircles,369580.0,False,0.0,2013-12-26
iclickcircles,245170.0,True,2.0,2023-05-12
kendrayosa,292030.0,True,2.0,2023-08-11
kendrayosa,365590.0,False,0.0,2023-06-26
kendrayosa,287700.0,True,1.0,2023-04-28
76561198044914131,211820.0,True,2.0,2015-06-14
76561198036645438,22330.0,True,2.0,2014-09-29
76561198078646194,440.0,True,2.0,2014-09-30
Reyofthedark,228940.0,True,1.0,2023-03-27
rezerno,355880.0,True,1.0,2015-12-29
rezerno,378648.0,True,0.0,2015-03-27
rezerno,378649.0,True,2.0,2014-11-13
rezerno,292030.0,True,2.0,2014-09-25
76561198055365460,72850.0,False,2.0,2023-04-11
76561198055365460,205100.0,True,2.0,2014-09-04
aries1256,251570.0,True,2.0,2015-05-12
KnightBlaze,224060.0,True,2.0,2014-03-29
76561198045357241,48720.0,True,2.0,2023-04-12
76561198095512109,232430.0,False,0.0,2015-07-03
76561198095512109,371420.0,True,0.0,2015-06-20
76561198095512109,34900.0,True,2.0,2023-01-06
76561198095512109,220.0,False,0.0,2023-05-14
76561198095512109,200210.0,False,2.0,2023-01-22
76561198072032186,226700.0,True,0.0,2013-12-22
76561198072032186,221100.0,True,0.0,2014-01-02
Rhuri_AGA,265930.0,True,0.0,2013-01-22
The_Toast_Man,242760.0,True,1.0,2015-11-27
The_Toast_Man,730.0,True,0.0,2023-05-28
The_Toast_Man,214490.0,True,1.0,2023-06-12
The_Toast_Man,8870.0,True,0.0,2023-03-13
The_Toast_Man,4920.0,True,0.0,2023-01-10
whis123,221910.0,True,1.0,2015-04-26
Oil_Not_Loyal,63710.0,False,2.0,2014-06-19
Oil_Not_Loyal,40800.0,True,0.0,2014-06-22
Oil_Not_Loyal,207650.0,True,2.0,2013-12-30
Oil_Not_Loyal,204360.0,True,2.0,2015-06-25
Oil_Not_Loyal,113200.0,True,2.0,2014-06-25
SlapstickGhost,300.0,True,1.0,2015-11-14
SlapstickGhost,224760.0,True,2.0,2014-07-04
oopon,55230.0,True,2.0,2014-07-13
Thre3,238320.0,True,1.0,2014-12-26
rick100,235600.0,True,0.0,2013-11-01
rick100,22380.0,True,1.0,2014-03-08
rick100,208480.0,True,0.0,2014-06-28
rick100,243870.0,True,2.0,2014-06-01
rick100,200260.0,True,2.0,2015-02-28
rick100,220.0,True,0.0,2015-01-07
rick100,620.0,True,1.0,2014-01-02
76561198043884249,4000.0,True,2.0,2013-12-03
MrStealYourSandwich,375510.0,True,2.0,2014-05-18
MrStealYourSandwich,221100.0,True,0.0,2014-02-21
MrStealYourSandwich,33930.0,True,2.0,2014-02-21
MrStealYourSandwich,417860.0,True,1.0,2014-02-21
MrStealYourSandwich,24960.0,True,2.0,2014-03-21
76561198006153077,230410.0,True,2.0,2014-02-21
Dead_Ninja00,206420.0,False,0.0,2015-09-27
Dead_Ninja00,232090.0,True,0.0,2014-02-21
RickIAm,304930.0,True,2.0,2014-01-27
76561198116574183,227300.0,True,2.0,2014-01-02
76561198050183758,730.0,True,1.0,2015-12-12
76561198036784635,221100.0,True,2.0,2015-06-24
76561198047217856,212500.0,True,2.0,2015-02-19
76561198063937445,730.0,True,2.0,2014-04-25
duckboy1233,227940.0,True,2.0,2014-03-07
Stormcaller,11340.0,True,2.0,2013-12-21
Stormcaller,21090.0,True,1.0,2013-04-24
Stormcaller,204450.0,True,2.0,2014-01-01
Stormcaller,274290.0,True,0.0,2015-10-26
Stormcaller,219150.0,True,0.0,2023-01-23
DopeyDragonFTW,266430.0,True,1.0,2023-01-14
DopeyDragonFTW,313740.0,True,1.0,2015-11-20
DopeyDragonFTW,240.0,True,1.0,2014-09-10
76561197976922181,730.0,False,2.0,2013-11-29
76561197976922181,48700.0,True,0.0,2014-08-05
76561197976922181,22380.0,True,2.0,2023-05-23
76561197976922181,214950.0,True,2.0,2014-07-08
76561197976922181,266840.0,False,0.0,2015-03-10
SIGNVICH,620.0,True,2.0,2023-07-20
76561198101945718,72850.0,True,2.0,2014-03-26
ZGamingYT,4000.0,True,2.0,2015-02-10
ZGamingYT,225540.0,True,2.0,2014-01-17
commandertomaz,241930.0,True,2.0,2014-07-20
commandertomaz,253030.0,True,2.0,2014-06-20
commandertomaz,310370.0,True,2.0,2015-07-16
riokaze,301520.0,True,0.0,2015-07-16
76561198091369153,440.0,True,1.0,2015-07-16
76561198091369153,202970.0,False,0.0,2015-07-16
FakerZz,570.0,True,1.0,2014-09-04
FakerZz,440.0,True,1.0,2014-07-26
FakerZz,274170.0,True,1.0,2014-03-08
quedbear1,212160.0,True,2.0,2015-12-14
ripjack311,236370.0,True,2.0,2015-12-08
ripjack311,265930.0,True,2.0,2015-04-10
ripjack311,223470.0,True,2.0,2015-01-18
ripjack311,246620.0,True,2.0,2014-07-04
ripjack311,209160.0,False,0.0,2014-10-24
RiplashCSGO,39120.0,True,2.0,2023-02-01
76561198070939412,227940.0,False,0.0,2014-11-28
76561198070939412,301520.0,False,2.0,2023-03-17
76561198083477261,238960.0,True,1.0,2015-06-20
Rique1200,346110.0,False,0.0,2015-08-06
76561198059891232,4000.0,True,2.0,2015-01-15
frodomybaggins,236510.0,False,1.0,2015-05-08
frodomybaggins,4000.0,True,1.0,2013-12-25
frodomybaggins,377160.0,True,2.0,2014-10-17
frodomybaggins,730.0,True,2.0,2023-03-07
frodomybaggins,239820.0,True,2.0,2023-03-07
ritzyswordfish,225600.0,True,2.0,2023-03-07
ritzyswordfish,220160.0,True,2.0,2023-08-27
ritzyswordfish,22380.0,True,2.0,2014-11-21
ritzyswordfish,113200.0,True,2.0,2014-03-31
ritzyswordfish,4000.0,True,1.0,2014-11-18
76561198134580826,299360.0,True,2.0,2014-08-21
76561198134580826,4000.0,True,2.0,2013-12-05
76561198134580826,242050.0,True,2.0,2013-11-04
76561198134580826,10.0,True,2.0,2023-07-09
thefinalrival,219890.0,True,2.0,2014-10-10
to_vipgo,304930.0,True,2.0,2014-12-29
to_vipgo,24860.0,True,1.0,2023-03-19
inw019777,730.0,True,0.0,2014-02-20
inw019777,570.0,True,2.0,2014-02-11
inw019777,328060.0,True,2.0,2013-07-19
